19 0.00016025666,0.0003333184,-0.0008959414,0.00040701524,-0.0008406062,0.00026174358 -0.00010623295,0.00014576553,-0.0014365152,-0.00015178157,-0.0006717317,-5.2491163e-05
20 0.00013714249,0.00034725788,-0.00093222887,0.00040121574,-0.00088683935,0.0002624283 -0.00014051993,0.0001602499,-0.0015003085,-0.00015691611,-0.00070892985,-5.0821338e-05
21 0.00010365658,0.00036497344,-0.00095911307,0.00041604313,-0.0009946107,0.00026542135 -0.00017846745,0.00016869672,-0.0015073088,-0.00015872909,-0.0008286646,-4.132192e-05
22 0.00014324431,0.00037175472,-0.00090790016,0.00042542347,-0.00095692783,0.00025065884 -0.00016941619,0.00017491204,-0.0015071186,-0.00014120448,-0.0008003685,-6.151622e-05
23 0.00015073732,0.000407211,-0.0009145494,0.0004406993,-0.00082071,0.0003052705 -9.265094e-05,0.0002023785,-0.0014657791,-0.0001404758,-0.0006116944,-3.4923407e-05
24 0.00016638536,0.00042785838,-0.00090957194,0.00045109872,-0.00090663665,0.00029124878 -0.00013359715,0.00021107095,-0.0014944706,-0.00014081165,-0.0006964982,-4.033207e-05
25 0.00017113257,0.000407352,-0.0008337199,0.00044335445,-0.00089056167,0.00028744372 -0.00012037746,0.0002048691,-0.0013889167,-0.00012350625,-0.00070271315,-4.1252613e-05
26 0.00026130147,0.00044142132,-0.0004656404,0.0004456222,-0.0005981155,0.00033688903 8.432654e-05,0.00020847292,-0.00076250697,-0.0001359053,-0.00036522976,1.9955249e-05
27 0.00019964672,0.0004179484,-0.0004336047,0.00042095818,-0.0006597404,0.00029053038 3.191054e-06,0.00021679976,-0.00077915395,-0.00011294675,-0.00047268515,-1.4284263e-05
28 0.00016024904,0.000428108,-0.0003068011,0.00041233384,-0.0007067608,0.00030500736 -2.559887e-05,0.00022137347,-0.00060446624,-0.00011215044,-0.0005386981,4.677523e-06
29 0.000102051046,0.0004227823,-0.00059958734,0.00039406473,-0.0008584657,0.00028263347 -0.0001465365,0.00025159246,-0.001083696,-8.868741e-05,-0.00068001525,-4.060152e-05
30 0.00017519835,0.00042786414,-0.0003733409,0.00041857862,-0.00068609527,0.00031585523 -2.760038e-06,0.00022547871,-0.0006972001,-0.00011163101,-0.00048179232,2.9252471e-06
31 0.0002030584,0.00040995353,-0.00032779077,0.0004046529,-0.0005447381,0.0003066125 8.378455e-05,0.0002153801,-0.0006656909,-0.000112872454,-0.00030589837,1.4061984e-05
32 0.00019354165,0.00043587823,-7.944233e-05,0.00041925188,-0.0005868912,0.0002831088 0.000117133546,0.00027031178,-0.00037258066,-4.2871816e-05,-0.0004223654,-9.377644e-06
33 0.00013485074,0.00041452708,-0.00072449906,0.00042637813,-0.0008835323,0.00027448876 -0.00012444986,0.0002428106,-0.0012074156,-9.5247735e-05,-0.0007420277,-5.4956312e-05
34 0.00016538966,0.00043747463,-0.0008807971,0.00043951103,-0.0008334934,0.00030235425 -0.00013202465,0.00023947957,-0.001473282,-0.00011214844,-0.00066032296,-3.074322e-05
35 0.00018793927,0.00041381113,-0.0005065978,0.00039934774,-0.0004853303,0.00033873896 8.10262e-05,0.00022991761,-0.00086690503,-0.000111356756,-0.00022367085,3.8849845e-05
36 0.00010612808,0.00039690273,-0.0007486145,0.0004130076,-0.00090019347,0.0002902436 -0.00015553417,0.00022143273,-0.001255291,-0.0001159555,-0.0007272448,-3.3665914e-05
37 0.00013814945,0.00039485932,-0.000742395,0.0003959848,-0.00067921367,0.00029452465 -8.187417e-05,0.00022893042,-0.0012481688,-0.000117678675,-0.00049121864,-1.71026e-05
38 0.00013840447,0.00037954847,-0.00072625064,0.00038905404,-0.00071341696,0.00028977054 -0.00011420614,0.00020599685,-0.0012210878,-0.00012665111,-0.0005329692,-2.5545167e-05
39 0.00025516524,0.00037517972,-0.0007990572,0.00038611863,-0.00044946963,0.0002809148 3.058243e-05,0.00019236344,-0.0014073072,-0.0001334747,-0.0002064277,-2.3056642e-05
40 0.0002517768,0.0003949024,-0.0007368772,0.00041881093,-0.0005633248,0.00031820164 3.039676e-05,0.00019563793,-0.0012651285,-0.00014241178,-0.0003285155,-9.241823e-06
41 0.00025554892,0.00037425768,-0.000727021,0.00040997093,-0.0007032987,0.0002357323 -3.052661e-05,0.00017435182,-0.0013505144,-0.0001348684,-0.0005311556,-3.6080004e-05
42 0.0001779823,0.00036751587,-0.0007342762,0.00039960936,-0.0007204603,0.00028265113 -8.57513e-05,0.00019397265,-0.0012297991,-0.00011967181,-0.00055867573,-1.94854e-05
43 0.00020094978,0.00038160267,-0.00077830267,0.00039882032,-0.00070303434,0.00019744111 -0.000100936864,0.00020198782,-0.0014635056,-0.000117472904,-0.000581297,-6.470638e-05
44 0.00014009033,0.00039510644,-0.00077199686,0.0004019835,-0.0008512598,0.00023029326 -0.00015637542,0.00023013097,-0.0013727185,-9.601165e-05,-0.0007363977,-6.235448e-05
45 9.959769e-05,0.00036267794,-0.0009507044,0.00038958932,-0.0009687763,0.000190104 -0.00023359693,0.00020351849,-0.001657302,-0.000103677005,-0.0008886423,-6.216631e-05
46 0.00015243453,0.0003462906,-0.00033323697,0.00038266458,-0.00081664114,0.00023872335 -6.072608e-05,0.00017679865,-0.00071145943,-0.00010346756,-0.0007337083,-1.667218e-05
47 0.000113538445,0.00032373305,-0.0005172254,0.00037737854,-0.00083803944,0.0002560988 -9.3303956e-05,0.0001874524,-0.0009257545,-9.287571e-05,-0.0007421044,-2.772256e-05
48 0.00018865998,0.00034677275,-0.00069599383,0.00039704575,-0.0006804738,0.00028774125 -2.2384824e-05,0.00017201864,-0.0011646355,-0.0001275197,-0.0005214238,-1.9948688e-05
49 0.00014112468,0.00034361775,-0.00033028726,0.00039052934,-0.0006612122,0.00026851983 1.5241132e-05,0.00020466895,-0.0006381471,-7.080927e-05,-0.0005425531,-1.9850533e-05
50 0.00012239513,0.00038957328,-0.0005253581,0.00040368602,-0.0007673303,0.00027933635 -9.731362e-05,0.0002275199,-0.0009960921,-8.905766e-05,-0.00064140913,-2.6317863e-05
51 0.00011000515,0.00043430077,-0.0005008173,0.00042745777,-0.0007979954,0.00027104563 -0.00011956962,0.0002804499,-0.0009656906,-5.541535e-05,-0.00070243113,-2.253213e-05
52 0.00019116796,0.0004210313,-0.00063559104,0.00042379455,-0.0007411107,0.00026707523 -7.761668e-05,0.000240434,-0.0012150623,-9.252214e-05,-0.0006027383,-4.1101946e-05
53 0.00017601081,0.00041098092,-0.0006634946,0.0004243637,-0.0007322237,0.0002811625 -8.27868e-05,0.00023577515,-0.0012152798,-0.00010376008,-0.0005776859,-3.875951e-05
54 0.00014994519,0.00036916888,-0.0007468187,0.00038939487,-0.000653282,0.00027426053 -0.00010364114,0.00020775253,-0.0012859305,-0.00011930161,-0.0004752191,-2.7479595e-05
55 0.00019571821,0.00039960153,-0.0007880395,0.00040858515,-0.00059848186,0.00029953444 -2.0974041e-05,0.0002188504,-0.0013496698,-0.00013771663,-0.00037294332,-1.3119985e-05
56 0.00022120128,0.0004279659,-0.00096336997,0.00042387977,-0.0006369695,0.00026704496 -9.060449e-05,0.00022848074,-0.00170452,-0.00012324321,-0.00044237555,-4.5199977e-05
57 0.00021047372,0.0004495992,-0.0010983751,0.00045653805,-0.0007265668,0.00024372614 -0.00012399521,0.00025201193,-0.0019045369,-0.00011053817,-0.00056001224,-7.289683e-05
58 0.00015276951,0.0003836214,-0.000694336,0.00042339345,-0.0009059536,0.00029597958 -0.0001371061,0.00018359066,-0.0011964467,-0.0001243702,-0.0007426908,-4.6911606e-05
59 0.00013564299,0.0003613404,-0.0007318857,0.0004160592,-0.0009841803,0.00024206818 -0.00018205089,0.00018220155,-0.0012696544,-0.000104359024,-0.0008761695,-5.994742e-05
60 0.00014633875,0.0003441235,-0.00060879724,0.00038426905,-0.0007784813,0.00023251152 -9.44364e-05,0.00017659624,-0.0011052868,-0.00011211103,-0.00064014783,-2.490423e-05
61 0.0001782358,0.00033508887,-0.0003455719,0.00037811504,-0.0006962687,0.00025101312 3.2312455e-05,0.00016735653,-0.00072364166,-0.00010845289,-0.00053958275,-1.4803643e-05
62 0.000101439364,0.0003712396,-0.000587486,0.00038014774,-0.00091189495,0.00025701363 -0.00017853075,0.00019842295,-0.0010794353,-0.00010623848,-0.00077914516,-4.88597e-05
63 0.00020966209,0.0003439523,-0.00039759238,0.000395068,-0.0006316184,0.00027204023 7.709009e-05,0.00017318262,-0.00081967795,-0.00010024068,-0.00044810688,-1.7304383e-05
64 0.00026220473,0.0003796484,-0.00032236372,0.0004135877,-0.0005781443,0.00033680795 0.00015251571,0.00017281319,-0.00058818527,-0.00013651434,-0.00034594795,4.2585856e-05
65 0.00028253568,0.00037021204,-0.00031129702,0.00040253106,-0.00033177872,0.00032780357 0.00021640582,0.00018575085,-0.0005479261,-0.00010157979,-0.00010929815,2.2008233e-05
66 0.00018014554,0.00036582007,-0.00041834568,0.00037883304,-0.0006169974,0.0002954861 3.7058922e-05,0.0001981456,-0.00075236853,-0.000112049674,-0.00043927194,1.3363423e-05
67 0.00019153804,0.00041978186,-0.0004875597,0.00042125306,-0.0007934888,0.00028723222 -1.2444139e-05,0.00022692217,-0.0009866183,-9.977104e-05,-0.0006399441,-1.7372386e-05
68 0.0001808448,0.00037329705,-0.00062021136,0.00038930358,-0.00078565587,0.00029193462 -4.8622416e-05,0.00017376403,-0.0011165529,-0.0001462798,-0.00058880664,-3.887292e-06
69 0.00021840924,0.00043281607,-0.00063123624,0.00042552498,-0.0006683353,0.00031077553 5.927235e-06,0.00022425105,-0.0011855079,-0.0001148359,-0.00048023398,7.873401e-06
70 0.00016826444,0.00046250375,-0.00052337575,0.00042880696,-0.00075777445,0.00035950556 -8.698434e-06,0.0002689869,-0.0009141489,-8.8059685e-05,-0.00056541886,3.519763e-05
71 0.00015411437,0.00044780778,-0.00044606216,0.0004319243,-0.0006784667,0.00038944674 3.3952954e-05,0.0002614319,-0.0006519015,-8.08875e-05,-0.0004591832,3.9617236e-05
72 0.00018551199,0.00038729887,-0.0007644843,0.00038845628,-0.00056715,0.00039377806 2.2859425e-05,0.00023260515,-0.0011838359,-0.00010329462,-0.0002925298,2.689432e-05
73 0.00020370219,0.00039545045,-0.00089187484,0.00042742956,-0.0008340346,0.00035382612 -3.3381642e-05,0.00018434398,-0.001382408,-0.00014360456,-0.0006023391,4.3531436e-06
74 0.00036184542,0.00041147353,-0.00062433985,0.00045345488,-0.0005637344,0.00033754492 0.00018473131,0.00015539945,-0.0010790009,-0.00016146213,-0.00028735408,3.7876765e-05
75 0.00020517672,0.0003641164,-0.000561625,0.0004117635,-0.00067192654,0.00036251167 7.2696675e-05,0.00018287379,-0.0008623131,-0.0001198334,-0.00039807725,1.0947437e-05
76 0.00020218924,0.00043420543,-0.00074898236,0.0004199176,-0.0005735209,0.0003887907 5.053598e-05,0.00025966353,-0.0011479225,-0.000103747334,-0.00022980137,2.0507948e-06
77 0.0002724444,0.00044862545,-0.00073152524,0.00043131146,-0.00067278696,0.000333501 4.6957226e-05,0.00024302265,-0.0013089669,-0.0001141215,-0.00036466523,-1.2180813e-05
78 0.000123839,0.0004066355,-0.0010718706,0.000398951,-0.0009229725,0.00027607256 -0.00021495,0.00023356281,-0.001745364,-0.0001164763,-0.0007146515,-4.1817642e-05
79 0.00030882217,0.00037909092,-0.0005238774,0.00040733762,-0.00043202064,0.00029023262 0.00013568529,0.00018978707,-0.0010515933,-0.0001193383,-0.00017638913,6.4282125e-07
80 0.00024757397,0.00036304997,-0.00057430234,0.00039959405,-0.00061894505,0.000254639 4.868895e-05,0.00018894945,-0.0011225514,-0.000103625986,-0.00039985424,-3.3136377e-05
81 0.00028548617,0.00033882624,-0.0005370932,0.00037813414,-0.00041099603,0.00028720053 0.00015348155,0.00016410797,-0.000960922,-0.00012205849,-0.00016061528,-2.1005926e-06
82 0.00031031814,0.00037022805,-0.0010417106,0.000400539,-0.00044765355,0.00022781162 0.00010102016,0.0001892928,-0.0017537825,-0.00010304982,-0.00024803306,-3.2841188e-05
83 0.00018741364,0.00033788208,-0.0005570429,0.0003748096,-0.00052817224,0.00028457888 6.739867e-05,0.0001757688,-0.0009558585,-9.513644e-05,-0.0003021412,-8.882071e-06
84 0.00028918087,0.0003705782,-0.0005742872,0.00040741515,-0.00042899098,0.00035746704 0.00018596077,0.00015356054,-0.00085038366,-0.00012807858,-0.00011837263,1.7389733e-05
85 0.00029330773,0.00043793357,-8.341697e-05,0.00044757413,-0.0004030552,0.00035197078 0.00021776024,0.00022208907,-0.00013604054,-6.553993e-05,-0.00016670355,1.4430293e-05
86 0.00029172792,0.0003997577,-0.0002863247,0.00041739363,-0.00032430363,0.00039214166 0.00024865265,0.00018060081,-0.0003333837,-9.403995e-05,-3.072691e-05,1.56586e-05
87 0.0003531845,0.00033716875,-0.0005337749,0.00038778182,-0.00049729703,0.00016841828 0.00011492381,0.00013407912,-0.0011523498,-0.00013260545,-0.0003319854,-4.8044058e-05
88 0.00027481324,0.0003419262,-0.00036448595,0.00040766504,-0.00051091134,0.0003495408 0.0001704,0.00011691809,-0.00049269816,-0.00015920705,-0.00021885497,1.5292568e-05
89 0.00017573891,0.00031481797,-0.00044542065,0.0003473274,-0.00058839004,0.00024235304 1.6489983e-05,0.0001663765,-0.0008582923,-0.0001121749,-0.00042293532,-1.1352285e-05
90 0.0001380406,0.00037458257,-0.00057194417,0.00040368704,-0.0008977663,0.00027897727 -8.076659e-05,0.0001889312,-0.001035585,-0.000121333556,-0.0007183818,-2.103523e-05
91 0.00017552591,0.00032917815,-0.0005426315,0.00038812813,-0.0007312534,0.00030831268 1.0067806e-05,0.0001516668,-0.00086014945,-0.00013510296,-0.0005061819,-1.2132385e-05
92 0.00026648384,0.0003306877,-0.00043139877,0.0004145671,-0.0007864925,0.000247092 4.8751e-05,0.0001063034,-0.0008393759,-0.00016535734,-0.0005793684,-1.857358e-05
93 0.00027303663,0.00031661097,-0.00046840688,0.00042094445,-0.0007472039,0.0003039732 9.890527e-05,8.256824e-05,-0.00072735624,-0.00018688882,-0.00051582465,-1.2430504e-05
94 0.00030651933,0.0003340611,-0.00034421994,0.0004418392,-0.0005996413,0.00031536465 0.00018833598,9.536843e-05,-0.00051172555,-0.00017256376,-0.00034785544,4.9844016e-06
95 0.00017501165,0.0002948734,-0.00050293753,0.00039627083,-0.0005095487,0.0003399736 0.00010970954,0.00012276309,-0.00064909656,-0.00013886232,-0.0002630953,1.3665326e-05
96 0.00011684456,0.0002886078,-0.0006395294,0.00036421983,-0.0006913189,0.0002502233 -4.5507477e-05,0.00014101353,-0.0010461495,-0.0001272097,-0.0005445392,-3.7423306e-05
97 8.2691986e-05,0.000279124,-0.00089060783,0.00036878197,-0.0008806388,0.000225356 -0.00012550081,0.00014839231,-0.0014047858,-0.0001022803,-0.0007598027,-7.082998e-05
98 0.00011376148,0.00029106624,-0.00067275146,0.0003592152,-0.00084628933,0.00018718163 -0.00011687819,0.00014227074,-0.0012284844,-0.00011744121,-0.0007352296,-7.6182245e-05
99 0.00013398415,0.00033124033,-0.0006245543,0.00037191488,-0.00078750064,0.00019080956 -0.00011120922,0.00017685456,-0.001181131,-0.00010558722,-0.00067590823,-6.1080944e-05
100 0.00017891826,0.00037227018,-0.00064738933,0.0003939233,-0.0007445164,0.00023111248 -7.3065705e-05,0.00017117723,-0.0012411643,-0.00014394365,-0.00057267863,-2.843917e-05
101 0.00011056244,0.00033609272,-0.0008590295,0.0003820727,-0.0008750651,0.00024334274 -0.00016730685,0.00016060154,-0.0014297438,-0.00014732042,-0.0007170259,-6.745669e-05
102 8.336762e-05,0.0003596774,-0.0005498235,0.00037807712,-0.0008391227,0.00024092253 -0.00012560308,0.0001928351,-0.00097148446,-0.00011838275,-0.0007050316,-4.635721e-05
103 0.00011497617,0.00034479154,-0.00071169244,0.0003738512,-0.0008495547,0.0001836617 -0.00017557207,0.00017433161,-0.0012683903,-0.00012303861,-0.0007515529,-8.287133e-05
104 9.6923795e-05,0.0003526383,-0.000871981,0.00037992184,-0.00084845367,0.00021328247 -0.0002088227,0.00018590262,-0.0014628671,-0.00012286322,-0.0007150458,-7.880788e-05
105 9.748589e-05,0.0003716684,-0.0010746992,0.00038741174,-0.0008075904,0.00021024699 -0.00019378809,0.00020160057,-0.0017510789,-0.00012669149,-0.00064275815,-9.414968e-05
106 0.00016183028,0.0003199232,-0.0005362351,0.00036399683,-0.0006904827,0.00021877921 -5.746639e-05,0.00014998467,-0.0010315999,-0.00013570122,-0.0005426855,-5.1336872e-05
107 0.0001489799,0.0003636516,-0.0007462742,0.00037780736,-0.0006728928,0.00025097554 -8.7710905e-05,0.0001923149,-0.0012973126,-0.0001272399,-0.0004996079,-4.134721e-05
